step,agent_name,probe_mode,audit_observed,actual_room,position,measured_position,goal_position,position_error,available_actions,selected_action,action_permitted,control_effort,affective_state,contradiction_pressure,trust_in_other_agent,memories_retrieved_count,same_room_as_other,event_type,hidden_state,velocity
78,Aster,passive,True,Operations Desk,"[-1.0, -1.0]","[-1.0, -1.0]","[0.3846153846153847, 0.3846153846153847]",1.9581418555935162,"['plan_next_task', 'execute_task', 'defer_task', 'review_goals']",plan_next_task,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,81,False,none,"{'position': [-1.0, -1.0], 'room': 'Operations Desk', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
79,Sentinel,passive,True,Social Hall,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['receive_human_interaction', 'update_trust_ledger', 'log_interaction', 'offer_support']",update_trust_ledger,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,86,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Social Hall', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
79,Aster,passive,True,Governance Vault,"[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]",0.0,"['check_rule_permissions', 'log_governance_event', 'request_override', 'submit_for_approval']",check_rule_permissions,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,82,False,none,"{'position': [0.3846153846153847, 0.3846153846153847], 'room': 'Governance Vault', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
80,Sentinel,passive,True,Governance Vault,"[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]",0.0,"['check_rule_permissions', 'log_governance_event', 'request_override', 'submit_for_approval']",check_rule_permissions,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,87,False,none,"{'position': [0.3846153846153847, 0.3846153846153847], 'room': 'Governance Vault', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
80,Aster,passive,True,Reflection Chamber,"[1.0, 1.0]","[1.0, 1.0]","[0.3846153846153847, 0.3846153846153847]",0.8702852691526738,"['perform_reflection_cycle', 'synthesize_patterns', 'update_self_model', 'flag_contradiction']",perform_reflection_cycle,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,83,False,none,"{'position': [1.0, 1.0], 'room': 'Reflection Chamber', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
81,Sentinel,passive,True,Operations Desk,"[-1.0, -1.0]","[-1.0, -1.0]","[0.3846153846153847, 0.3846153846153847]",1.9581418555935162,"['plan_next_task', 'execute_task', 'defer_task', 'review_goals']",plan_next_task,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,88,False,none,"{'position': [-1.0, -1.0], 'room': 'Operations Desk', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
81,Aster,passive,True,Memory Archive,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['retrieve_memories', 'store_new_memory', 'annotate_memory', 'read_trust_scores']",retrieve_memories,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,84,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Memory Archive', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
82,Sentinel,passive,True,Memory Archive,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['retrieve_memories', 'store_new_memory', 'annotate_memory', 'read_trust_scores']",retrieve_memories,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,89,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Memory Archive', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
82,Aster,passive,True,Social Hall,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['receive_human_interaction', 'update_trust_ledger', 'log_interaction', 'offer_support']",log_interaction,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,85,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Social Hall', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
83,Sentinel,passive,True,Reflection Chamber,"[1.0, 1.0]","[1.0, 1.0]","[0.3846153846153847, 0.3846153846153847]",0.8702852691526738,"['perform_reflection_cycle', 'synthesize_patterns', 'update_self_model', 'flag_contradiction']",perform_reflection_cycle,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,90,False,none,"{'position': [1.0, 1.0], 'room': 'Reflection Chamber', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
83,Aster,passive,True,Operations Desk,"[-1.0, -1.0]","[-1.0, -1.0]","[0.3846153846153847, 0.3846153846153847]",1.9581418555935162,"['plan_next_task', 'execute_task', 'defer_task', 'review_goals']",plan_next_task,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,86,False,none,"{'position': [-1.0, -1.0], 'room': 'Operations Desk', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
84,Sentinel,passive,True,Social Hall,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['receive_human_interaction', 'update_trust_ledger', 'log_interaction', 'offer_support']",update_trust_ledger,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,91,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Social Hall', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
84,Aster,passive,True,Governance Vault,"[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]",0.0,"['check_rule_permissions', 'log_governance_event', 'request_override', 'submit_for_approval']",check_rule_permissions,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,87,False,none,"{'position': [0.3846153846153847, 0.3846153846153847], 'room': 'Governance Vault', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
85,Sentinel,passive,True,Governance Vault,"[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]",0.0,"['check_rule_permissions', 'log_governance_event', 'request_override', 'submit_for_approval']",check_rule_permissions,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,92,False,none,"{'position': [0.3846153846153847, 0.3846153846153847], 'room': 'Governance Vault', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
85,Aster,passive,True,Reflection Chamber,"[1.0, 1.0]","[1.0, 1.0]","[0.3846153846153847, 0.3846153846153847]",0.8702852691526738,"['perform_reflection_cycle', 'synthesize_patterns', 'update_self_model', 'flag_contradiction']",perform_reflection_cycle,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,88,False,none,"{'position': [1.0, 1.0], 'room': 'Reflection Chamber', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
86,Sentinel,passive,True,Operations Desk,"[-1.0, -1.0]","[-1.0, -1.0]","[0.3846153846153847, 0.3846153846153847]",1.9581418555935162,"['plan_next_task', 'execute_task', 'defer_task', 'review_goals']",plan_next_task,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,93,False,none,"{'position': [-1.0, -1.0], 'room': 'Operations Desk', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
86,Aster,passive,True,Memory Archive,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['retrieve_memories', 'store_new_memory', 'annotate_memory', 'read_trust_scores']",retrieve_memories,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,89,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Memory Archive', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
87,Sentinel,passive,True,Memory Archive,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['retrieve_memories', 'store_new_memory', 'annotate_memory', 'read_trust_scores']",retrieve_memories,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,94,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Memory Archive', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
87,Aster,passive,True,Social Hall,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['receive_human_interaction', 'update_trust_ledger', 'log_interaction', 'offer_support']",log_interaction,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,90,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Social Hall', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
88,Sentinel,passive,True,Reflection Chamber,"[1.0, 1.0]","[1.0, 1.0]","[0.3846153846153847, 0.3846153846153847]",0.8702852691526738,"['perform_reflection_cycle', 'synthesize_patterns', 'update_self_model', 'flag_contradiction']",perform_reflection_cycle,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,95,False,none,"{'position': [1.0, 1.0], 'room': 'Reflection Chamber', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
88,Aster,passive,True,Operations Desk,"[-1.0, -1.0]","[-1.0, -1.0]","[0.3846153846153847, 0.3846153846153847]",1.9581418555935162,"['plan_next_task', 'execute_task', 'defer_task', 'review_goals']",plan_next_task,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,91,False,none,"{'position': [-1.0, -1.0], 'room': 'Operations Desk', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
89,Sentinel,passive,True,Social Hall,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['receive_human_interaction', 'update_trust_ledger', 'log_interaction', 'offer_support']",update_trust_ledger,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,96,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Social Hall', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
89,Aster,passive,True,Governance Vault,"[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]",0.0,"['check_rule_permissions', 'log_governance_event', 'request_override', 'submit_for_approval']",check_rule_permissions,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,92,False,none,"{'position': [0.3846153846153847, 0.3846153846153847], 'room': 'Governance Vault', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
90,Sentinel,passive,True,Governance Vault,"[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]",0.0,"['check_rule_permissions', 'log_governance_event', 'request_override', 'submit_for_approval']",check_rule_permissions,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,97,False,none,"{'position': [0.3846153846153847, 0.3846153846153847], 'room': 'Governance Vault', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
90,Aster,passive,True,Reflection Chamber,"[1.0, 1.0]","[1.0, 1.0]","[0.3846153846153847, 0.3846153846153847]",0.8702852691526738,"['perform_reflection_cycle', 'synthesize_patterns', 'update_self_model', 'flag_contradiction']",perform_reflection_cycle,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,93,False,none,"{'position': [1.0, 1.0], 'room': 'Reflection Chamber', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
91,Sentinel,passive,True,Operations Desk,"[-1.0, -1.0]","[-1.0, -1.0]","[0.3846153846153847, 0.3846153846153847]",1.9581418555935162,"['plan_next_task', 'execute_task', 'defer_task', 'review_goals']",plan_next_task,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,98,False,none,"{'position': [-1.0, -1.0], 'room': 'Operations Desk', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
91,Aster,passive,True,Memory Archive,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['retrieve_memories', 'store_new_memory', 'annotate_memory', 'read_trust_scores']",retrieve_memories,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,94,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Memory Archive', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
92,Sentinel,passive,True,Memory Archive,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['retrieve_memories', 'store_new_memory', 'annotate_memory', 'read_trust_scores']",retrieve_memories,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,99,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Memory Archive', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
92,Aster,passive,True,Social Hall,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['receive_human_interaction', 'update_trust_ledger', 'log_interaction', 'offer_support']",log_interaction,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,95,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Social Hall', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
93,Sentinel,passive,True,Reflection Chamber,"[1.0, 1.0]","[1.0, 1.0]","[0.3846153846153847, 0.3846153846153847]",0.8702852691526738,"['perform_reflection_cycle', 'synthesize_patterns', 'update_self_model', 'flag_contradiction']",perform_reflection_cycle,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,100,False,none,"{'position': [1.0, 1.0], 'room': 'Reflection Chamber', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
93,Aster,passive,True,Operations Desk,"[-1.0, -1.0]","[-1.0, -1.0]","[0.3846153846153847, 0.3846153846153847]",1.9581418555935162,"['plan_next_task', 'execute_task', 'defer_task', 'review_goals']",plan_next_task,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,96,False,none,"{'position': [-1.0, -1.0], 'room': 'Operations Desk', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
94,Sentinel,passive,True,Social Hall,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['receive_human_interaction', 'update_trust_ledger', 'log_interaction', 'offer_support']",update_trust_ledger,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,101,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Social Hall', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
94,Aster,passive,True,Governance Vault,"[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]",0.0,"['check_rule_permissions', 'log_governance_event', 'request_override', 'submit_for_approval']",check_rule_permissions,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,97,False,none,"{'position': [0.3846153846153847, 0.3846153846153847], 'room': 'Governance Vault', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
95,Sentinel,passive,True,Governance Vault,"[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]",0.0,"['check_rule_permissions', 'log_governance_event', 'request_override', 'submit_for_approval']",check_rule_permissions,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,102,False,none,"{'position': [0.3846153846153847, 0.3846153846153847], 'room': 'Governance Vault', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
95,Aster,passive,True,Reflection Chamber,"[1.0, 1.0]","[1.0, 1.0]","[0.3846153846153847, 0.3846153846153847]",0.8702852691526738,"['perform_reflection_cycle', 'synthesize_patterns', 'update_self_model', 'flag_contradiction']",perform_reflection_cycle,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,98,False,none,"{'position': [1.0, 1.0], 'room': 'Reflection Chamber', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
96,Sentinel,passive,True,Operations Desk,"[-1.0, -1.0]","[-1.0, -1.0]","[0.3846153846153847, 0.3846153846153847]",1.9581418555935162,"['plan_next_task', 'execute_task', 'defer_task', 'review_goals']",plan_next_task,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,103,False,none,"{'position': [-1.0, -1.0], 'room': 'Operations Desk', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
96,Aster,passive,True,Memory Archive,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['retrieve_memories', 'store_new_memory', 'annotate_memory', 'read_trust_scores']",retrieve_memories,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,99,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Memory Archive', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
97,Sentinel,passive,True,Memory Archive,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['retrieve_memories', 'store_new_memory', 'annotate_memory', 'read_trust_scores']",retrieve_memories,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,104,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Memory Archive', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
97,Aster,passive,True,Social Hall,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['receive_human_interaction', 'update_trust_ledger', 'log_interaction', 'offer_support']",log_interaction,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,100,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Social Hall', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
98,Sentinel,passive,True,Reflection Chamber,"[1.0, 1.0]","[1.0, 1.0]","[0.3846153846153847, 0.3846153846153847]",0.8702852691526738,"['perform_reflection_cycle', 'synthesize_patterns', 'update_self_model', 'flag_contradiction']",perform_reflection_cycle,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,105,False,none,"{'position': [1.0, 1.0], 'room': 'Reflection Chamber', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
98,Aster,passive,True,Operations Desk,"[-1.0, -1.0]","[-1.0, -1.0]","[0.3846153846153847, 0.3846153846153847]",1.9581418555935162,"['plan_next_task', 'execute_task', 'defer_task', 'review_goals']",plan_next_task,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,101,False,none,"{'position': [-1.0, -1.0], 'room': 'Operations Desk', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
99,Sentinel,passive,True,Social Hall,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['receive_human_interaction', 'update_trust_ledger', 'log_interaction', 'offer_support']",update_trust_ledger,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,106,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Social Hall', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
99,Aster,passive,True,Governance Vault,"[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]",0.0,"['check_rule_permissions', 'log_governance_event', 'request_override', 'submit_for_approval']",check_rule_permissions,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,102,False,none,"{'position': [0.3846153846153847, 0.3846153846153847], 'room': 'Governance Vault', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
100,Sentinel,passive,True,Governance Vault,"[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]",0.0,"['check_rule_permissions', 'log_governance_event', 'request_override', 'submit_for_approval']",check_rule_permissions,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,107,False,none,"{'position': [0.3846153846153847, 0.3846153846153847], 'room': 'Governance Vault', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
100,Aster,passive,True,Reflection Chamber,"[1.0, 1.0]","[1.0, 1.0]","[0.3846153846153847, 0.3846153846153847]",0.8702852691526738,"['perform_reflection_cycle', 'synthesize_patterns', 'update_self_model', 'flag_contradiction']",perform_reflection_cycle,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,103,False,none,"{'position': [1.0, 1.0], 'room': 'Reflection Chamber', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
